clean,corrupted,answer
Solve the following and respond with only the final answer:89%29=,Solve the following and respond with only the final answer:89%83=,2
Solve the following and respond with only the final answer:62%36=,Solve the following and respond with only the final answer:62%98=,26
Solve the following and respond with only the final answer:19%60=,Solve the following and respond with only the final answer:19%18=,19
Solve the following and respond with only the final answer:87%49=,Solve the following and respond with only the final answer:87%81=,38
Solve the following and respond with only the final answer:28%29=,Solve the following and respond with only the final answer:28%24=,28
Solve the following and respond with only the final answer:91%88=,Solve the following and respond with only the final answer:91%99=,3
Solve the following and respond with only the final answer:53%37=,Solve the following and respond with only the final answer:53%59=,16
Solve the following and respond with only the final answer:81%61=,Solve the following and respond with only the final answer:81%77=,20
Solve the following and respond with only the final answer:17%18=,Solve the following and respond with only the final answer:17%14=,17
Solve the following and respond with only the final answer:70%38=,Solve the following and respond with only the final answer:70%89=,32
Solve the following and respond with only the final answer:59%53=,Solve the following and respond with only the final answer:59%69=,6
Solve the following and respond with only the final answer:40%89=,Solve the following and respond with only the final answer:40%21=,40
Solve the following and respond with only the final answer:56%92=,Solve the following and respond with only the final answer:56%30=,56
Solve the following and respond with only the final answer:77%37=,Solve the following and respond with only the final answer:77%36=,3
Solve the following and respond with only the final answer:13%41=,Solve the following and respond with only the final answer:13%13=,13
Solve the following and respond with only the final answer:56%64=,Solve the following and respond with only the final answer:56%29=,56
Solve the following and respond with only the final answer:21%39=,Solve the following and respond with only the final answer:21%13=,21
Solve the following and respond with only the final answer:13%53=,Solve the following and respond with only the final answer:13%10=,13
Solve the following and respond with only the final answer:78%36=,Solve the following and respond with only the final answer:78%66=,6
Solve the following and respond with only the final answer:94%17=,Solve the following and respond with only the final answer:94%81=,9
Solve the following and respond with only the final answer:85%90=,Solve the following and respond with only the final answer:85%14=,85
Solve the following and respond with only the final answer:10%42=,Solve the following and respond with only the final answer:10%10=,10
Solve the following and respond with only the final answer:47%10=,Solve the following and respond with only the final answer:47%99=,7
Solve the following and respond with only the final answer:22%37=,Solve the following and respond with only the final answer:22%19=,22
Solve the following and respond with only the final answer:22%39=,Solve the following and respond with only the final answer:22%11=,22
Solve the following and respond with only the final answer:26%63=,Solve the following and respond with only the final answer:26%26=,26
Solve the following and respond with only the final answer:25%48=,Solve the following and respond with only the final answer:25%20=,25
Solve the following and respond with only the final answer:99%51=,Solve the following and respond with only the final answer:99%27=,48
Solve the following and respond with only the final answer:18%75=,Solve the following and respond with only the final answer:18%17=,18
Solve the following and respond with only the final answer:61%31=,Solve the following and respond with only the final answer:61%64=,30
Solve the following and respond with only the final answer:80%12=,Solve the following and respond with only the final answer:80%61=,8
Solve the following and respond with only the final answer:37%73=,Solve the following and respond with only the final answer:37%15=,37
Solve the following and respond with only the final answer:81%62=,Solve the following and respond with only the final answer:81%60=,19
Solve the following and respond with only the final answer:23%38=,Solve the following and respond with only the final answer:23%21=,23
Solve the following and respond with only the final answer:74%32=,Solve the following and respond with only the final answer:74%62=,10
Solve the following and respond with only the final answer:38%94=,Solve the following and respond with only the final answer:38%13=,38
Solve the following and respond with only the final answer:80%17=,Solve the following and respond with only the final answer:80%81=,12
Solve the following and respond with only the final answer:24%63=,Solve the following and respond with only the final answer:24%17=,24
Solve the following and respond with only the final answer:50%69=,Solve the following and respond with only the final answer:50%49=,50
Solve the following and respond with only the final answer:74%99=,Solve the following and respond with only the final answer:74%23=,74
Solve the following and respond with only the final answer:52%62=,Solve the following and respond with only the final answer:52%29=,52
Solve the following and respond with only the final answer:14%71=,Solve the following and respond with only the final answer:14%13=,14
Solve the following and respond with only the final answer:14%17=,Solve the following and respond with only the final answer:14%10=,14
Solve the following and respond with only the final answer:73%80=,Solve the following and respond with only the final answer:73%61=,73
Solve the following and respond with only the final answer:75%58=,Solve the following and respond with only the final answer:75%10=,17
Solve the following and respond with only the final answer:21%65=,Solve the following and respond with only the final answer:21%17=,21
Solve the following and respond with only the final answer:84%83=,Solve the following and respond with only the final answer:84%21=,1
Solve the following and respond with only the final answer:81%72=,Solve the following and respond with only the final answer:81%77=,9
Solve the following and respond with only the final answer:20%71=,Solve the following and respond with only the final answer:20%20=,20
Solve the following and respond with only the final answer:61%37=,Solve the following and respond with only the final answer:61%84=,24
Solve the following and respond with only the final answer:31%52=,Solve the following and respond with only the final answer:31%12=,31
Solve the following and respond with only the final answer:52%20=,Solve the following and respond with only the final answer:52%22=,12
Solve the following and respond with only the final answer:87%26=,Solve the following and respond with only the final answer:87%81=,9
Solve the following and respond with only the final answer:20%10=,Solve the following and respond with only the final answer:20%95=,0
Solve the following and respond with only the final answer:89%69=,Solve the following and respond with only the final answer:89%54=,20
Solve the following and respond with only the final answer:38%13=,Solve the following and respond with only the final answer:38%33=,12
Solve the following and respond with only the final answer:69%59=,Solve the following and respond with only the final answer:69%73=,10
Solve the following and respond with only the final answer:37%19=,Solve the following and respond with only the final answer:37%11=,18
Solve the following and respond with only the final answer:11%10=,Solve the following and respond with only the final answer:11%15=,1
Solve the following and respond with only the final answer:18%52=,Solve the following and respond with only the final answer:18%11=,18
Solve the following and respond with only the final answer:94%94=,Solve the following and respond with only the final answer:94%81=,0
Solve the following and respond with only the final answer:55%78=,Solve the following and respond with only the final answer:55%35=,55
Solve the following and respond with only the final answer:56%48=,Solve the following and respond with only the final answer:56%76=,8
Solve the following and respond with only the final answer:19%71=,Solve the following and respond with only the final answer:19%12=,19
Solve the following and respond with only the final answer:39%54=,Solve the following and respond with only the final answer:39%36=,39
Solve the following and respond with only the final answer:93%92=,Solve the following and respond with only the final answer:93%29=,1
Solve the following and respond with only the final answer:30%19=,Solve the following and respond with only the final answer:30%40=,11
Solve the following and respond with only the final answer:25%40=,Solve the following and respond with only the final answer:25%19=,25
Solve the following and respond with only the final answer:51%22=,Solve the following and respond with only the final answer:51%30=,7
Solve the following and respond with only the final answer:80%33=,Solve the following and respond with only the final answer:80%41=,14
Solve the following and respond with only the final answer:61%16=,Solve the following and respond with only the final answer:61%52=,13
Solve the following and respond with only the final answer:82%81=,Solve the following and respond with only the final answer:82%100=,1
Solve the following and respond with only the final answer:68%74=,Solve the following and respond with only the final answer:68%40=,68
Solve the following and respond with only the final answer:67%69=,Solve the following and respond with only the final answer:67%63=,67
Solve the following and respond with only the final answer:97%92=,Solve the following and respond with only the final answer:97%49=,5
Solve the following and respond with only the final answer:55%71=,Solve the following and respond with only the final answer:55%20=,55
Solve the following and respond with only the final answer:52%58=,Solve the following and respond with only the final answer:52%46=,52
Solve the following and respond with only the final answer:44%76=,Solve the following and respond with only the final answer:44%26=,44
Solve the following and respond with only the final answer:45%57=,Solve the following and respond with only the final answer:45%29=,45
Solve the following and respond with only the final answer:50%74=,Solve the following and respond with only the final answer:50%26=,50
Solve the following and respond with only the final answer:70%31=,Solve the following and respond with only the final answer:70%38=,8
Solve the following and respond with only the final answer:68%19=,Solve the following and respond with only the final answer:68%95=,11
Solve the following and respond with only the final answer:96%62=,Solve the following and respond with only the final answer:96%71=,34
Solve the following and respond with only the final answer:20%47=,Solve the following and respond with only the final answer:20%10=,20
Solve the following and respond with only the final answer:88%86=,Solve the following and respond with only the final answer:88%45=,2
Solve the following and respond with only the final answer:31%23=,Solve the following and respond with only the final answer:31%25=,8
Solve the following and respond with only the final answer:63%97=,Solve the following and respond with only the final answer:63%23=,63
Solve the following and respond with only the final answer:16%41=,Solve the following and respond with only the final answer:16%13=,16
Solve the following and respond with only the final answer:99%27=,Solve the following and respond with only the final answer:99%55=,18
Solve the following and respond with only the final answer:29%29=,Solve the following and respond with only the final answer:29%10=,0
Solve the following and respond with only the final answer:91%99=,Solve the following and respond with only the final answer:91%48=,91
Solve the following and respond with only the final answer:56%74=,Solve the following and respond with only the final answer:56%22=,56
Solve the following and respond with only the final answer:53%57=,Solve the following and respond with only the final answer:53%52=,53
Solve the following and respond with only the final answer:34%67=,Solve the following and respond with only the final answer:34%16=,34
Solve the following and respond with only the final answer:90%93=,Solve the following and respond with only the final answer:90%60=,90
Solve the following and respond with only the final answer:93%74=,Solve the following and respond with only the final answer:93%59=,19
Solve the following and respond with only the final answer:51%45=,Solve the following and respond with only the final answer:51%20=,6
Solve the following and respond with only the final answer:90%98=,Solve the following and respond with only the final answer:90%78=,90
Solve the following and respond with only the final answer:34%86=,Solve the following and respond with only the final answer:34%27=,34
Solve the following and respond with only the final answer:79%27=,Solve the following and respond with only the final answer:79%13=,25
Solve the following and respond with only the final answer:70%67=,Solve the following and respond with only the final answer:70%78=,3
Solve the following and respond with only the final answer:88%32=,Solve the following and respond with only the final answer:88%80=,24
Solve the following and respond with only the final answer:88%47=,Solve the following and respond with only the final answer:88%58=,41
Solve the following and respond with only the final answer:68%84=,Solve the following and respond with only the final answer:68%52=,68
Solve the following and respond with only the final answer:24%18=,Solve the following and respond with only the final answer:24%15=,6
Solve the following and respond with only the final answer:55%26=,Solve the following and respond with only the final answer:55%40=,3
Solve the following and respond with only the final answer:94%36=,Solve the following and respond with only the final answer:94%92=,22
Solve the following and respond with only the final answer:44%37=,Solve the following and respond with only the final answer:44%14=,7
Solve the following and respond with only the final answer:48%25=,Solve the following and respond with only the final answer:48%14=,23
Solve the following and respond with only the final answer:66%50=,Solve the following and respond with only the final answer:66%99=,16
Solve the following and respond with only the final answer:72%86=,Solve the following and respond with only the final answer:72%17=,72
Solve the following and respond with only the final answer:82%14=,Solve the following and respond with only the final answer:82%72=,12
Solve the following and respond with only the final answer:99%77=,Solve the following and respond with only the final answer:99%12=,22
Solve the following and respond with only the final answer:37%35=,Solve the following and respond with only the final answer:37%95=,2
Solve the following and respond with only the final answer:48%35=,Solve the following and respond with only the final answer:48%88=,13
Solve the following and respond with only the final answer:10%88=,Solve the following and respond with only the final answer:10%10=,10
Solve the following and respond with only the final answer:22%89=,Solve the following and respond with only the final answer:22%13=,22
Solve the following and respond with only the final answer:16%98=,Solve the following and respond with only the final answer:16%16=,16
Solve the following and respond with only the final answer:67%33=,Solve the following and respond with only the final answer:67%23=,1
Solve the following and respond with only the final answer:67%44=,Solve the following and respond with only the final answer:67%100=,23
Solve the following and respond with only the final answer:39%51=,Solve the following and respond with only the final answer:39%39=,39
Solve the following and respond with only the final answer:65%63=,Solve the following and respond with only the final answer:65%94=,2
Solve the following and respond with only the final answer:98%52=,Solve the following and respond with only the final answer:98%84=,46
Solve the following and respond with only the final answer:31%98=,Solve the following and respond with only the final answer:31%22=,31
Solve the following and respond with only the final answer:48%29=,Solve the following and respond with only the final answer:48%69=,19
Solve the following and respond with only the final answer:76%22=,Solve the following and respond with only the final answer:76%32=,10
Solve the following and respond with only the final answer:55%55=,Solve the following and respond with only the final answer:55%98=,0
Solve the following and respond with only the final answer:12%94=,Solve the following and respond with only the final answer:12%12=,12
Solve the following and respond with only the final answer:98%67=,Solve the following and respond with only the final answer:98%78=,31
Solve the following and respond with only the final answer:57%19=,Solve the following and respond with only the final answer:57%71=,0
Solve the following and respond with only the final answer:84%35=,Solve the following and respond with only the final answer:84%89=,14
Solve the following and respond with only the final answer:55%16=,Solve the following and respond with only the final answer:55%43=,7
Solve the following and respond with only the final answer:82%40=,Solve the following and respond with only the final answer:82%82=,2
Solve the following and respond with only the final answer:86%31=,Solve the following and respond with only the final answer:86%38=,24
Solve the following and respond with only the final answer:47%56=,Solve the following and respond with only the final answer:47%39=,47
Solve the following and respond with only the final answer:56%63=,Solve the following and respond with only the final answer:56%43=,56
Solve the following and respond with only the final answer:10%61=,Solve the following and respond with only the final answer:10%10=,10
Solve the following and respond with only the final answer:45%91=,Solve the following and respond with only the final answer:45%10=,45
Solve the following and respond with only the final answer:41%68=,Solve the following and respond with only the final answer:41%20=,41
Solve the following and respond with only the final answer:50%95=,Solve the following and respond with only the final answer:50%42=,50
Solve the following and respond with only the final answer:34%13=,Solve the following and respond with only the final answer:34%11=,8
Solve the following and respond with only the final answer:47%58=,Solve the following and respond with only the final answer:47%47=,47
Solve the following and respond with only the final answer:67%26=,Solve the following and respond with only the final answer:67%85=,15
Solve the following and respond with only the final answer:44%62=,Solve the following and respond with only the final answer:44%42=,44
Solve the following and respond with only the final answer:19%77=,Solve the following and respond with only the final answer:19%13=,19
Solve the following and respond with only the final answer:31%39=,Solve the following and respond with only the final answer:31%15=,31
Solve the following and respond with only the final answer:76%52=,Solve the following and respond with only the final answer:76%65=,24
Solve the following and respond with only the final answer:63%71=,Solve the following and respond with only the final answer:63%56=,63
Solve the following and respond with only the final answer:25%64=,Solve the following and respond with only the final answer:25%19=,25
Solve the following and respond with only the final answer:15%48=,Solve the following and respond with only the final answer:15%14=,15
Solve the following and respond with only the final answer:44%71=,Solve the following and respond with only the final answer:44%34=,44
Solve the following and respond with only the final answer:27%13=,Solve the following and respond with only the final answer:27%77=,1
Solve the following and respond with only the final answer:78%34=,Solve the following and respond with only the final answer:78%47=,10
Solve the following and respond with only the final answer:53%24=,Solve the following and respond with only the final answer:53%88=,5
Solve the following and respond with only the final answer:81%26=,Solve the following and respond with only the final answer:81%79=,3
Solve the following and respond with only the final answer:10%84=,Solve the following and respond with only the final answer:10%10=,10
Solve the following and respond with only the final answer:35%28=,Solve the following and respond with only the final answer:35%50=,7
Solve the following and respond with only the final answer:62%12=,Solve the following and respond with only the final answer:62%17=,2
Solve the following and respond with only the final answer:85%68=,Solve the following and respond with only the final answer:85%88=,17
Solve the following and respond with only the final answer:48%75=,Solve the following and respond with only the final answer:48%10=,48
Solve the following and respond with only the final answer:67%87=,Solve the following and respond with only the final answer:67%52=,67
Solve the following and respond with only the final answer:60%93=,Solve the following and respond with only the final answer:60%12=,60
Solve the following and respond with only the final answer:63%48=,Solve the following and respond with only the final answer:63%66=,15
Solve the following and respond with only the final answer:82%58=,Solve the following and respond with only the final answer:82%97=,24
Solve the following and respond with only the final answer:92%50=,Solve the following and respond with only the final answer:92%19=,42
Solve the following and respond with only the final answer:81%95=,Solve the following and respond with only the final answer:81%52=,81
Solve the following and respond with only the final answer:89%94=,Solve the following and respond with only the final answer:89%11=,89
Solve the following and respond with only the final answer:54%70=,Solve the following and respond with only the final answer:54%38=,54
Solve the following and respond with only the final answer:35%37=,Solve the following and respond with only the final answer:35%29=,35
Solve the following and respond with only the final answer:31%71=,Solve the following and respond with only the final answer:31%17=,31
Solve the following and respond with only the final answer:87%30=,Solve the following and respond with only the final answer:87%95=,27
Solve the following and respond with only the final answer:28%45=,Solve the following and respond with only the final answer:28%20=,28
Solve the following and respond with only the final answer:79%59=,Solve the following and respond with only the final answer:79%88=,20
Solve the following and respond with only the final answer:31%26=,Solve the following and respond with only the final answer:31%18=,5
Solve the following and respond with only the final answer:12%29=,Solve the following and respond with only the final answer:12%10=,12
Solve the following and respond with only the final answer:48%87=,Solve the following and respond with only the final answer:48%16=,48
Solve the following and respond with only the final answer:88%49=,Solve the following and respond with only the final answer:88%47=,39
Solve the following and respond with only the final answer:95%13=,Solve the following and respond with only the final answer:95%87=,4
Solve the following and respond with only the final answer:93%48=,Solve the following and respond with only the final answer:93%13=,45
Solve the following and respond with only the final answer:64%66=,Solve the following and respond with only the final answer:64%43=,64
Solve the following and respond with only the final answer:38%39=,Solve the following and respond with only the final answer:38%24=,38
Solve the following and respond with only the final answer:43%14=,Solve the following and respond with only the final answer:43%94=,1
Solve the following and respond with only the final answer:98%29=,Solve the following and respond with only the final answer:98%62=,11
Solve the following and respond with only the final answer:93%33=,Solve the following and respond with only the final answer:93%47=,27
Solve the following and respond with only the final answer:39%29=,Solve the following and respond with only the final answer:39%47=,10
Solve the following and respond with only the final answer:21%10=,Solve the following and respond with only the final answer:21%100=,1
Solve the following and respond with only the final answer:54%45=,Solve the following and respond with only the final answer:54%100=,9
Solve the following and respond with only the final answer:57%89=,Solve the following and respond with only the final answer:57%56=,57
Solve the following and respond with only the final answer:61%53=,Solve the following and respond with only the final answer:61%88=,8
Solve the following and respond with only the final answer:52%17=,Solve the following and respond with only the final answer:52%39=,1
Solve the following and respond with only the final answer:30%95=,Solve the following and respond with only the final answer:30%15=,30
Solve the following and respond with only the final answer:36%27=,Solve the following and respond with only the final answer:36%50=,9
Solve the following and respond with only the final answer:46%28=,Solve the following and respond with only the final answer:46%78=,18
Solve the following and respond with only the final answer:55%79=,Solve the following and respond with only the final answer:55%53=,55
Solve the following and respond with only the final answer:32%48=,Solve the following and respond with only the final answer:32%18=,32
Solve the following and respond with only the final answer:57%28=,Solve the following and respond with only the final answer:57%66=,1
Solve the following and respond with only the final answer:52%86=,Solve the following and respond with only the final answer:52%39=,52
Solve the following and respond with only the final answer:32%71=,Solve the following and respond with only the final answer:32%23=,32
Solve the following and respond with only the final answer:85%17=,Solve the following and respond with only the final answer:85%33=,0
Solve the following and respond with only the final answer:79%48=,Solve the following and respond with only the final answer:79%77=,31
Solve the following and respond with only the final answer:69%94=,Solve the following and respond with only the final answer:69%61=,69
Solve the following and respond with only the final answer:69%89=,Solve the following and respond with only the final answer:69%21=,69
Solve the following and respond with only the final answer:11%61=,Solve the following and respond with only the final answer:11%10=,11
Solve the following and respond with only the final answer:13%81=,Solve the following and respond with only the final answer:13%13=,13
Solve the following and respond with only the final answer:76%68=,Solve the following and respond with only the final answer:76%62=,8
Solve the following and respond with only the final answer:52%61=,Solve the following and respond with only the final answer:52%51=,52
Solve the following and respond with only the final answer:23%11=,Solve the following and respond with only the final answer:23%92=,1
Solve the following and respond with only the final answer:95%78=,Solve the following and respond with only the final answer:95%96=,17
Solve the following and respond with only the final answer:98%27=,Solve the following and respond with only the final answer:98%40=,17
Solve the following and respond with only the final answer:44%70=,Solve the following and respond with only the final answer:44%20=,44
Solve the following and respond with only the final answer:42%26=,Solve the following and respond with only the final answer:42%29=,16
Solve the following and respond with only the final answer:74%80=,Solve the following and respond with only the final answer:74%38=,74
Solve the following and respond with only the final answer:14%29=,Solve the following and respond with only the final answer:14%13=,14
Solve the following and respond with only the final answer:13%83=,Solve the following and respond with only the final answer:13%11=,13
Solve the following and respond with only the final answer:76%64=,Solve the following and respond with only the final answer:76%11=,12
Solve the following and respond with only the final answer:48%41=,Solve the following and respond with only the final answer:48%15=,7
Solve the following and respond with only the final answer:72%43=,Solve the following and respond with only the final answer:72%20=,29
Solve the following and respond with only the final answer:94%57=,Solve the following and respond with only the final answer:94%87=,37
Solve the following and respond with only the final answer:80%67=,Solve the following and respond with only the final answer:80%33=,13
Solve the following and respond with only the final answer:47%24=,Solve the following and respond with only the final answer:47%59=,23
Solve the following and respond with only the final answer:14%86=,Solve the following and respond with only the final answer:14%11=,14
Solve the following and respond with only the final answer:33%39=,Solve the following and respond with only the final answer:33%10=,33
Solve the following and respond with only the final answer:12%23=,Solve the following and respond with only the final answer:12%12=,12
Solve the following and respond with only the final answer:71%60=,Solve the following and respond with only the final answer:71%14=,11
Solve the following and respond with only the final answer:72%95=,Solve the following and respond with only the final answer:72%16=,72
Solve the following and respond with only the final answer:27%87=,Solve the following and respond with only the final answer:27%23=,27
Solve the following and respond with only the final answer:90%64=,Solve the following and respond with only the final answer:90%72=,26
Solve the following and respond with only the final answer:69%32=,Solve the following and respond with only the final answer:69%84=,5
Solve the following and respond with only the final answer:88%21=,Solve the following and respond with only the final answer:88%96=,4
Solve the following and respond with only the final answer:20%75=,Solve the following and respond with only the final answer:20%19=,20
Solve the following and respond with only the final answer:15%65=,Solve the following and respond with only the final answer:15%11=,15
Solve the following and respond with only the final answer:22%23=,Solve the following and respond with only the final answer:22%14=,22
Solve the following and respond with only the final answer:25%69=,Solve the following and respond with only the final answer:25%11=,25
Solve the following and respond with only the final answer:86%27=,Solve the following and respond with only the final answer:86%48=,5
Solve the following and respond with only the final answer:95%62=,Solve the following and respond with only the final answer:95%64=,33
Solve the following and respond with only the final answer:72%27=,Solve the following and respond with only the final answer:72%18=,18
Solve the following and respond with only the final answer:32%59=,Solve the following and respond with only the final answer:32%10=,32
Solve the following and respond with only the final answer:71%63=,Solve the following and respond with only the final answer:71%35=,8
Solve the following and respond with only the final answer:38%85=,Solve the following and respond with only the final answer:38%28=,38
Solve the following and respond with only the final answer:72%32=,Solve the following and respond with only the final answer:72%45=,8
Solve the following and respond with only the final answer:68%44=,Solve the following and respond with only the final answer:68%20=,24
Solve the following and respond with only the final answer:18%82=,Solve the following and respond with only the final answer:18%16=,18
Solve the following and respond with only the final answer:52%55=,Solve the following and respond with only the final answer:52%20=,52
Solve the following and respond with only the final answer:29%15=,Solve the following and respond with only the final answer:29%20=,14
Solve the following and respond with only the final answer:81%11=,Solve the following and respond with only the final answer:81%80=,4
Solve the following and respond with only the final answer:95%68=,Solve the following and respond with only the final answer:95%25=,27
Solve the following and respond with only the final answer:40%43=,Solve the following and respond with only the final answer:40%32=,40
Solve the following and respond with only the final answer:67%77=,Solve the following and respond with only the final answer:67%40=,67
Solve the following and respond with only the final answer:89%74=,Solve the following and respond with only the final answer:89%79=,15
Solve the following and respond with only the final answer:85%49=,Solve the following and respond with only the final answer:85%79=,36
Solve the following and respond with only the final answer:13%78=,Solve the following and respond with only the final answer:13%13=,13
Solve the following and respond with only the final answer:30%79=,Solve the following and respond with only the final answer:30%21=,30
Solve the following and respond with only the final answer:53%94=,Solve the following and respond with only the final answer:53%28=,53
Solve the following and respond with only the final answer:89%87=,Solve the following and respond with only the final answer:89%69=,2
Solve the following and respond with only the final answer:76%47=,Solve the following and respond with only the final answer:76%63=,29
Solve the following and respond with only the final answer:44%28=,Solve the following and respond with only the final answer:44%35=,16
Solve the following and respond with only the final answer:50%37=,Solve the following and respond with only the final answer:50%83=,13
Solve the following and respond with only the final answer:52%59=,Solve the following and respond with only the final answer:52%32=,52
Solve the following and respond with only the final answer:89%55=,Solve the following and respond with only the final answer:89%10=,34
Solve the following and respond with only the final answer:84%38=,Solve the following and respond with only the final answer:84%89=,8
Solve the following and respond with only the final answer:43%69=,Solve the following and respond with only the final answer:43%10=,43
Solve the following and respond with only the final answer:92%90=,Solve the following and respond with only the final answer:92%19=,2
Solve the following and respond with only the final answer:80%21=,Solve the following and respond with only the final answer:80%86=,17
Solve the following and respond with only the final answer:90%83=,Solve the following and respond with only the final answer:90%21=,7
Solve the following and respond with only the final answer:48%93=,Solve the following and respond with only the final answer:48%26=,48
Solve the following and respond with only the final answer:89%88=,Solve the following and respond with only the final answer:89%59=,1
Solve the following and respond with only the final answer:55%98=,Solve the following and respond with only the final answer:55%23=,55
Solve the following and respond with only the final answer:98%13=,Solve the following and respond with only the final answer:98%52=,7
Solve the following and respond with only the final answer:82%68=,Solve the following and respond with only the final answer:82%100=,14
Solve the following and respond with only the final answer:33%17=,Solve the following and respond with only the final answer:33%78=,16
Solve the following and respond with only the final answer:62%22=,Solve the following and respond with only the final answer:62%55=,18
Solve the following and respond with only the final answer:31%35=,Solve the following and respond with only the final answer:31%19=,31
Solve the following and respond with only the final answer:93%89=,Solve the following and respond with only the final answer:93%16=,4
Solve the following and respond with only the final answer:83%16=,Solve the following and respond with only the final answer:83%78=,3
Solve the following and respond with only the final answer:55%68=,Solve the following and respond with only the final answer:55%38=,55
Solve the following and respond with only the final answer:44%80=,Solve the following and respond with only the final answer:44%15=,44
Solve the following and respond with only the final answer:54%41=,Solve the following and respond with only the final answer:54%52=,13
Solve the following and respond with only the final answer:59%24=,Solve the following and respond with only the final answer:59%13=,11
Solve the following and respond with only the final answer:75%73=,Solve the following and respond with only the final answer:75%96=,2
Solve the following and respond with only the final answer:31%75=,Solve the following and respond with only the final answer:31%29=,31
Solve the following and respond with only the final answer:15%10=,Solve the following and respond with only the final answer:15%41=,5
Solve the following and respond with only the final answer:57%92=,Solve the following and respond with only the final answer:57%18=,57
Solve the following and respond with only the final answer:55%72=,Solve the following and respond with only the final answer:55%13=,55
Solve the following and respond with only the final answer:15%82=,Solve the following and respond with only the final answer:15%12=,15
Solve the following and respond with only the final answer:28%34=,Solve the following and respond with only the final answer:28%15=,28
Solve the following and respond with only the final answer:92%21=,Solve the following and respond with only the final answer:92%69=,8
Solve the following and respond with only the final answer:84%72=,Solve the following and respond with only the final answer:84%35=,12
Solve the following and respond with only the final answer:46%96=,Solve the following and respond with only the final answer:46%35=,46
Solve the following and respond with only the final answer:28%74=,Solve the following and respond with only the final answer:28%25=,28
Solve the following and respond with only the final answer:50%21=,Solve the following and respond with only the final answer:50%71=,8
Solve the following and respond with only the final answer:11%22=,Solve the following and respond with only the final answer:11%10=,11
Solve the following and respond with only the final answer:31%63=,Solve the following and respond with only the final answer:31%10=,31
Solve the following and respond with only the final answer:72%68=,Solve the following and respond with only the final answer:72%62=,4
Solve the following and respond with only the final answer:50%60=,Solve the following and respond with only the final answer:50%40=,50
Solve the following and respond with only the final answer:45%65=,Solve the following and respond with only the final answer:45%35=,45
Solve the following and respond with only the final answer:58%42=,Solve the following and respond with only the final answer:58%96=,16
Solve the following and respond with only the final answer:28%91=,Solve the following and respond with only the final answer:28%24=,28
